,Sex,Gym,Suburb_updated,Postcode_updated,Lat_precise,Long_precise,Age
3403,Male,Oconnor,Willetton,6155,-32.0487802,115.8921493,13
3404,Male,Oconnor,Willetton,6155,-32.0487802,115.8921493,17
3405,Male,Oconnor,Willetton,6155,-32.0487802,115.8921493,25
3406,Male,Oconnor,Willetton,6155,-32.0487802,115.8921493,27
3407,Female,Oconnor,Willetton,6155,-32.0487802,115.8921493,15
3408,Female,Oconnor,Willetton,6155,-32.0487802,115.8921493,15
3409,Female,Oconnor,Willetton,6155,-32.0487802,115.8921493,22
3410,Female,Oconnor,Willetton,6155,-32.0487802,115.8921493,29
3411,Male,Oconnor,Willetton,6155,-32.0487802,115.8921493,15
3412,Male,Oconnor,Willetton,6155,-32.0487802,115.8921493,26
3413,Male,Oconnor,Willetton,6155,-32.0487802,115.8921493,26
3414,Male,Oconnor,Willetton,6155,-32.0487802,115.8921493,15
3415,Male,Oconnor,Willetton,6155,-32.0487802,115.8921493,13
3416,Male,Oconnor,Willetton,6155,-32.0487802,115.8921493,33
3417,Male,Oconnor,Willetton,6155,-32.0487802,115.8921493,2
3418,Female,Oconnor,Willetton,6155,-32.0487802,115.8921493,24
3419,Male,Oconnor,Willetton,6155,-32.0487802,115.8921493,17
3420,Male,Oconnor,Willetton,6155,-32.0487802,115.8921493,19
3421,Male,Oconnor,Willetton,6155,-32.0487802,115.8921493,19
3422,Male,Oconnor,Willetton,6155,-32.0487802,115.8921493,19
3423,Male,Oconnor,Willetton,6155,-32.0487802,115.8921493,19
3424,Male,Oconnor,Willetton,6155,-32.0487802,115.8921493,19
3425,Male,Oconnor,Willetton,6155,-32.0487802,115.8921493,19
3426,Female,Oconnor,Willetton,6155,-32.0487802,115.8921493,23
3427,Male,Oconnor,Willetton,6155,-32.0487802,115.8921493,47
3428,Female,Oconnor,Willetton,6155,-32.0487802,115.8921493,30
3429,Male,Oconnor,Willetton,6155,-32.0487802,115.8921493,15
3430,Male,Oconnor,Willetton,6155,-32.0487802,115.8921493,15
3431,Female,Oconnor,Willetton,6155,-32.0487802,115.8921493,10
3432,Female,Oconnor,Willetton,6155,-32.0487802,115.8921493,21
3433,Female,Oconnor,Willetton,6155,-32.0487802,115.8921493,26
3434,Male,Oconnor,Willetton,6155,-32.0487802,115.8921493,14
3435,Male,Oconnor,Willetton,6155,-32.0487802,115.8921493,26
3436,Female,Oconnor,Willetton,6155,-32.0487802,115.8921493,26
3437,Male,Oconnor,Willetton,6155,-32.0487802,115.8921493,25
3438,Male,Oconnor,Willetton,6155,-32.0487802,115.8921493,17
3439,Female,Oconnor,Willetton,6155,-32.0487802,115.8921493,17
3440,Male,Oconnor,Willetton,6155,-32.0487802,115.8921493,14
3441,Female,Oconnor,Willetton,6155,-32.0487802,115.8921493,17
3442,Female,Oconnor,Willetton,6155,-32.0487802,115.8921493,17
3443,Male,Oconnor,Willetton,6155,-32.0487802,115.8921493,16
3444,Male,Oconnor,Willetton,6155,-32.0487802,115.8921493,16
3445,Male,Oconnor,Willetton,6155,-32.0487802,115.8921493,16
3446,Male,Oconnor,Willetton,6155,-32.0487802,115.8921493,16
3447,Male,Oconnor,Willetton,6155,-32.0487802,115.8921493,16
3448,Female,Oconnor,Willetton,6155,-32.0487802,115.8921493,17
3449,Female,Oconnor,Willetton,6155,-32.0487802,115.8921493,17
3450,Male,Oconnor,Willetton,6155,-32.0487802,115.8921493,17
3451,Male,Oconnor,Willetton,6155,-32.0487802,115.8921493,16
3452,Female,Oconnor,Willetton,6155,-32.0487802,115.8921493,17
3453,Female,Oconnor,Willetton,6155,-32.0487802,115.8921493,17
3454,Male,Oconnor,Willetton,6155,-32.0487802,115.8921493,17
3455,Male,Oconnor,Willetton,6155,-32.0487802,115.8921493,16
3456,Male,Oconnor,Willetton,6155,-32.0487802,115.8921493,30
3457,Male,Oconnor,Willetton,6155,-32.0487802,115.8921493,16
3458,Female,Oconnor,Willetton,6155,-32.0487802,115.8921493,16
3459,Female,Oconnor,Willetton,6155,-32.0487802,115.8921493,16
3460,Female,Oconnor,Willetton,6155,-32.0487802,115.8921493,17
3461,Male,Oconnor,Willetton,6155,-32.0487802,115.8921493,16
3462,Female,Oconnor,Willetton,6155,-32.0487802,115.8921493,16
3463,Male,Oconnor,Willetton,6155,-32.0487802,115.8921493,17
3464,Male,Oconnor,Willetton,6155,-32.0487802,115.8921493,16
3465,Male,Oconnor,Willetton,6155,-32.0487802,115.8921493,16
3466,Male,Oconnor,Willetton,6155,-32.0487802,115.8921493,16
3467,Male,Oconnor,Willetton,6155,-32.0487802,115.8921493,17
3468,Male,Oconnor,Willetton,6155,-32.0487802,115.8921493,17
3469,Male,Oconnor,Willetton,6155,-32.0487802,115.8921493,23
3470,Male,Oconnor,Willetton,6155,-32.0487802,115.8921493,58
3471,Male,Oconnor,Willetton,6155,-32.0487802,115.8921493,21
3472,Male,Oconnor,Willetton,6155,-32.0487802,115.8921493,21
3473,Female,Oconnor,Willetton,6155,-32.0487802,115.8921493,20
3474,Female,Oconnor,Willetton,6155,-32.0487802,115.8921493,20
3475,Female,Oconnor,Willetton,6155,-32.0487802,115.8921493,17
3476,Male,Oconnor,Willetton,6155,-32.0487802,115.8921493,43
3477,Male,Oconnor,Willetton,6155,-32.0487802,115.8921493,7
3478,Female,Oconnor,Willetton,6155,-32.0487802,115.8921493,40
3479,Female,Oconnor,Willetton,6155,-32.0487802,115.8921493,26
3480,Male,Oconnor,Willetton,6155,-32.0487802,115.8921493,30
3481,Female,Oconnor,Willetton,6155,-32.0487802,115.8921493,41
3482,Male,Oconnor,Willetton,6155,-32.0487802,115.8921493,13
3483,Female,Oconnor,Willetton,6155,-32.0487802,115.8921493,12
3484,Female,Oconnor,Willetton,6155,-32.0487802,115.8921493,12
3485,Male,Oconnor,Willetton,6155,-32.0487802,115.8921493,44
3486,Female,Oconnor,Willetton,6155,-32.0487802,115.8921493,40
3487,Male,Oconnor,Willetton,6155,-32.0487802,115.8921493,25
3488,Female,Oconnor,Willetton,6155,-32.0487802,115.8921493,28
3489,Female,Oconnor,Willetton,6155,-32.0487802,115.8921493,20
3490,Female,Oconnor,Willetton,6155,-32.0487802,115.8921493,20
3491,Male,Oconnor,Willetton,6155,-32.0487802,115.8921493,20
3492,Male,Oconnor,Willetton,6155,-32.0487802,115.8921493,28
3493,Male,Oconnor,Willetton,6155,-32.0487802,115.8921493,25
3494,Male,Oconnor,Willetton,6155,-32.0487802,115.8921493,25
3495,Male,Oconnor,Willetton,6155,-32.0487802,115.8921493,18
3496,Male,Oconnor,Willetton,6155,-32.0487802,115.8921493,15
3497,Female,Oconnor,Willetton,6155,-32.0487802,115.8921493,16
3498,Male,Oconnor,Willetton,6155,-32.0487802,115.8921493,15
3499,Male,Oconnor,Willetton,6155,-32.0487802,115.8921493,15
3500,Male,Oconnor,Willetton,6155,-32.0487802,115.8921493,15
3501,Female,Oconnor,Willetton,6155,-32.0487802,115.8921493,13
3502,Male,Oconnor,Willetton,6155,-32.0487802,115.8921493,15
3503,Female,Oconnor,Willetton,6155,-32.0487802,115.8921493,16
3504,Male,Oconnor,Willetton,6155,-32.0487802,115.8921493,16
3505,Female,Oconnor,Willetton,6155,-32.0487802,115.8921493,16
3506,Male,Oconnor,Willetton,6155,-32.0487802,115.8921493,16
3507,Male,Oconnor,Willetton,6155,-32.0487802,115.8921493,16
3508,Male,Oconnor,Willetton,6155,-32.0487802,115.8921493,16
3509,Male,Oconnor,Willetton,6155,-32.0487802,115.8921493,16
3510,Female,Oconnor,Willetton,6155,-32.0487802,115.8921493,15
3511,Male,Oconnor,Willetton,6155,-32.0487802,115.8921493,13
3512,Female,Oconnor,Willetton,6155,-32.0487802,115.8921493,16
3513,Male,Oconnor,Willetton,6155,-32.0487802,115.8921493,15
3514,Female,Oconnor,Willetton,6155,-32.0487802,115.8921493,16
3515,Female,Oconnor,Willetton,6155,-32.0487802,115.8921493,17
3516,Male,Oconnor,Willetton,6155,-32.0487802,115.8921493,16
3517,Male,Oconnor,Willetton,6155,-32.0487802,115.8921493,15
3518,Male,Oconnor,Willetton,6155,-32.0487802,115.8921493,16
3519,Female,Oconnor,Willetton,6155,-32.0487802,115.8921493,36
3520,Male,Oconnor,Willetton,6155,-32.0487802,115.8921493,15
3521,Female,Oconnor,Willetton,6155,-32.0487802,115.8921493,10
3522,Female,Oconnor,Willetton,6155,-32.0487802,115.8921493,16
3523,Female,Oconnor,Willetton,6155,-32.0487802,115.8921493,26
3524,Female,Oconnor,Willetton,6155,-32.0487802,115.8921493,6
